,Beach,Beach Latitude,Beach Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
456,Playa Mal País,8.51584085,-83.13636745062689,Cabinas Sol y Mar,8.519858522313317,-83.13804570671184,Bed & Breakfast
457,Playa Manzanillo (Costa Rica),8.51584085,-83.13636745062689,Sol Y Mar,8.519452,-83.1380895527337,Restaurant
458,Playa Manzanillo (Costa Rica),8.51584085,-83.13636745062689,Cabinas Sol y Mar,8.519858522313317,-83.13804570671184,Bed & Breakfast
459,Playa Nabos,8.51584085,-83.13636745062689,Sol Y Mar,8.519452,-83.1380895527337,Restaurant
460,Playa Nabos,8.51584085,-83.13636745062689,Cabinas Sol y Mar,8.519858522313317,-83.13804570671184,Bed & Breakfast
461,Playa Nacascolo,10.62910585,-85.67503605612532,Playa Nacazcolo,10.628602683383564,-85.67532375919265,Beach
462,Playa Nacascolo,10.62910585,-85.67503605612532,Andaz Beach House,10.62845,-85.675951,Restaurant
463,Playa Nancite,8.51584085,-83.13636745062689,Sol Y Mar,8.519452,-83.1380895527337,Restaurant
464,Playa Nancite,8.51584085,-83.13636745062689,Cabinas Sol y Mar,8.519858522313317,-83.13804570671184,Bed & Breakfast
465,Playa Naranjo,10.7792989,-85.6664931,Playa Naranjo - Peña Bruja,10.779166012145161,-85.66582464719677,Surf Spot
466,Playa Negra,10.194563,-85.83014730413045,Playa Negra,10.19542584037117,-85.82928336860739,Beach
467,Playa Negra,10.194563,-85.83014730413045,Hotel Cafe Playa Negra,10.195218,-85.829923,Bed & Breakfast
468,Playa Negra,10.194563,-85.83014730413045,"Rancho Playa Negra, Costa Rica",10.195355865490454,-85.82972839555856,Beach
469,Playa Negra,10.194563,-85.83014730413045,Negragrill Bar-Restaurante,10.195277636911136,-85.82933337182375,Restaurant
470,Playa Nubes,8.51584085,-83.13636745062689,Sol Y Mar,8.519452,-83.1380895527337,Restaurant
471,Playa Nubes,8.51584085,-83.13636745062689,Cabinas Sol y Mar,8.519858522313317,-83.13804570671184,Bed & Breakfast
472,Playa Ocotal,10.54616,-85.72245,Playa Ocotal,10.54562191204086,-85.72140592745272,Beach
473,Playa Ocotal,10.54616,-85.72245,Father Rooster,10.545629191288471,-85.72185548724048,Bar
474,Playa Ocotal,10.54616,-85.72245,Rocket Frog Divers,10.545807340102566,-85.72113535614622,Dive Spot
475,Playa Ocotal,10.54616,-85.72245,Ocotal Beach Club,10.54508769074597,-85.72139590631788,Beach
476,Playa Ocotal,10.54616,-85.72245,Hotel Los Almendros,10.545853723133717,-85.72050902837212,Resort
477,Playa Ocotal,10.54616,-85.72245,Ocotal Beach Resort Guanacaste,10.546173509724616,-85.72589520502949,Hotel
478,Playa Ocotal,10.54616,-85.72245,Roca Bruja,10.54619,-85.72578,Restaurant
479,Playa Pan de Azúcar,10.4767532,-85.78065409999999,Sugar Beach Hotel Guanacaste,10.475431444697232,-85.77945229361087,Hotel
480,Playa Pan de Azúcar,10.4767532,-85.78065409999999,Casa Chameleon Las Catalinas,10.478645,-85.784547,Hotel
481,Playa Pan de Azúcar,10.4767532,-85.78065409999999,Playa Pan de Azúcar,10.475197576792729,-85.77973681512447,Beach
482,Playa Pan de Azúcar,10.4767532,-85.78065409999999,Pan de Azucar,10.475208133244024,-85.77941148674195,Beach
483,Playa Pan de Azúcar,10.4767532,-85.78065409999999,Restaurante Sentido Norte,10.477878,-85.784866,Restaurant
484,Playa Panamá (Chrorotega),8.51584085,-83.13636745062689,Sol Y Mar,8.519452,-83.1380895527337,Restaurant
485,Playa Panamá (Chrorotega),8.51584085,-83.13636745062689,Cabinas Sol y Mar,8.519858522313317,-83.13804570671184,Bed & Breakfast
486,Playa Pelada,9.95467995,-85.67517548848251,La Luna,9.952092548876507,-85.67404536718313,Mediterranean Restaurant
487,Playa Pelada,9.95467995,-85.67517548848251,Il Pepperoni,9.953833438169143,-85.67292448677063,Italian Restaurant
488,Playa Pelada,9.95467995,-85.67517548848251,Playa Pelada,9.957308289675401,-85.67349328096981,Beach
489,Playa Pelada,9.95467995,-85.67517548848251,El Chivo,9.956187715326246,-85.67201265992409,Mexican Restaurant
490,Playa Pelada,9.95467995,-85.67517548848251,Olga's Bar & Grill,9.953313137890573,-85.67423309021856,Restaurant
491,Playa Pietra,8.51584085,-83.13636745062689,Sol Y Mar,8.519452,-83.1380895527337,Restaurant
492,Playa Pietra,8.51584085,-83.13636745062689,Cabinas Sol y Mar,8.519858522313317,-83.13804570671184,Bed & Breakfast
493,Playa Pitahaya,10.0674324,-85.76654073112843,Playa Pitahaya,10.068471149794556,-85.76688732031101,Beach
494,Playa Pitahaya,10.0674324,-85.76654073112843,D’lirio Resterante,10.06995,-85.763243,Bar
495,Playa Pleito y San Juanillo,10.0357479,-85.7430031253122,Playa San Juanillo,10.031663493226535,-85.74132920085702,Beach
496,Playa Pleito y San Juanillo,10.0357479,-85.7430031253122,Restaurant San Juanillo,10.034343251701582,-85.74027235877527,Restaurant
497,Playa Pleito y San Juanillo,10.0357479,-85.7430031253122,Ancient People,10.034413859352286,-85.7398265754476,Caribbean Restaurant
498,Playa Pleito y San Juanillo,10.0357479,-85.7430031253122,Soda Brisas Del Mar,10.032484,-85.74036,Restaurant
499,Playa Pochote (Papagayo),8.51584085,-83.13636745062689,Sol Y Mar,8.519452,-83.1380895527337,Restaurant
500,Playa Pochote (Papagayo),8.51584085,-83.13636745062689,Cabinas Sol y Mar,8.519858522313317,-83.13804570671184,Bed & Breakfast
501,Playa Potrero,10.4541413,-85.77117829999999,Villaggio Flor De Pacifico Villa Potrero,10.45645254849381,-85.76856438957793,Hotel
502,Playa Potrero,10.4541413,-85.77117829999999,Soda Marcell,10.457988,-85.770669,Breakfast Spot
503,Playa Potrero,10.4541413,-85.77117829999999,"Hotel Isolina (Flamingo,Guanacaste)",10.450452223926177,-85.76963787359996,Hotel
504,Playa Potrero,10.4541413,-85.77117829999999,Potrero Bay,10.4582561478575,-85.77003115570103,Beach
505,Playa Real y Roble,8.51584085,-83.13636745062689,Sol Y Mar,8.519452,-83.1380895527337,Restaurant
506,Playa Real y Roble,8.51584085,-83.13636745062689,Cabinas Sol y Mar,8.519858522313317,-83.13804570671184,Bed & Breakfast
507,Playa Sámara,9.8738539,-85.51189861814154,Hotel Villas Playa Sámara,9.872836792875402,-85.50764697683596,Resort
508,Playa Sámara,9.8738539,-85.51189861814154,Sol Samara Hotel,9.874141721366883,-85.50917154388013,Hotel
509,Playa Sámara,9.8738539,-85.51189861814154,Sol Samara,9.874168036602063,-85.50917172731222,Hotel Bar
510,Playa Sámara,9.8738539,-85.51189861814154,Costa Rica Moneky Tours,9.873277366800416,-85.50788389694489,Tourist Information Center
511,Playa San Miguel,9.8115467,-85.31037709332722,Playa San Miguel,9.813606865280724,-85.30993860708686,Beach
512,Playa San Miguel,9.8115467,-85.31037709332722,Rancho Los Maderos,9.812145999380023,-85.31018096018705,Latin American Restaurant
513,Playa San Miguel,9.8115467,-85.31037709332722,Corrientes peligrosas,9.812016218072122,-85.31005978377121,Surf Spot
514,Playa San Miguel,9.8115467,-85.31037709332722,San Miguel,9.8138354056537,-85.31031728333389,Beach
515,Playa San Miguel,9.8115467,-85.31037709332722,LocosCocos - A Barefoot Beach Bar,9.813967360820493,-85.3139877319336,Seafood Restaurant
516,Playa Santa Teresa,8.51584085,-83.13636745062689,Sol Y Mar,8.519452,-83.1380895527337,Restaurant
517,Playa Santa Teresa,8.51584085,-83.13636745062689,Cabinas Sol y Mar,8.519858522313317,-83.13804570671184,Bed & Breakfast
518,Playa Prieta (Papagayo),8.51584085,-83.13636745062689,Sol Y Mar,8.519452,-83.1380895527337,Restaurant
519,Playa Prieta (Papagayo),8.51584085,-83.13636745062689,Cabinas Sol y Mar,8.519858522313317,-83.13804570671184,Bed & Breakfast
520,Playa Pochote (Salinas),8.51584085,-83.13636745062689,Sol Y Mar,8.519452,-83.1380895527337,Restaurant
521,Playa Pochote (Salinas),8.51584085,-83.13636745062689,Cabinas Sol y Mar,8.519858522313317,-83.13804570671184,Bed & Breakfast
522,Playa Tamarindo,10.3008535,-85.84154816522363,Playa Tamarindo,10.30159545799928,-85.84027792935635,Beach
523,Playa Tamarindo,10.3008535,-85.84154816522363,Patagonia Argentinian Grill & Restaurant,10.299801459914873,-85.84102025122493,Argentinian Restaurant
524,Playa Tamarindo,10.3008535,-85.84154816522363,Blue Trailz Hostel,10.301672699046325,-85.84013866355835,Hostel
525,Playa Tamarindo,10.3008535,-85.84154816522363,Mandarina Tropical Juice Bar,10.298540443013996,-85.84131099231286,Juice Bar
526,Playa Tamarindo,10.3008535,-85.84154816522363,Pico Bistro,10.302815,-85.839819,Café
527,Playa Tamarindo,10.3008535,-85.84154816522363,Hotel Tamarindo Diria,10.300295234795696,-85.83997297260912,Beach
528,Playa Tamarindo,10.3008535,-85.84154816522363,Surf Shack Burgers & Wings,10.298287873938502,-85.84242532454371,Burger Joint
529,Playa Tamarindo,10.3008535,-85.84154816522363,Villas Macondo,10.298896240662229,-85.83997116954355,Hostel
530,Playa Tamarindo,10.3008535,-85.84154816522363,El Mercadito,10.299508694413907,-85.84091452219556,Food Court
531,Playa Tamarindo,10.3008535,-85.84154816522363,El Be Club,10.299743285481322,-85.84177526799816,Fish & Chips Shop
532,Playa Tamarindo,10.3008535,-85.84154816522363,La Esquina,10.297583491210233,-85.84098046996525,Pizza Place
533,Playa Tamarindo,10.3008535,-85.84154816522363,Santa Rita Café & Market,10.302179774659615,-85.84000796773574,Breakfast Spot
534,Playa Tamarindo,10.3008535,-85.84154816522363,Tamarindo Diria,10.300976729573454,-85.84095045351229,Resort
535,Playa Tamarindo,10.3008535,-85.84154816522363,Condominios SunRise,10.301973153279581,-85.83964055866959,Hotel
536,Playa Tamarindo,10.3008535,-85.84154816522363,Nordico Coffee,10.29774664956987,-85.8410197019602,Coffee Shop
537,Playa Tamarindo,10.3008535,-85.84154816522363,Volcano Brewing Company,10.30377785654219,-85.83928721400282,Brewery
538,Playa Tamarindo,10.3008535,-85.84154816522363,Dragonfly Bar & Grill,10.297642197854357,-85.83924293731545,Restaurant
539,Playa Tamarindo,10.3008535,-85.84154816522363,Cafe Tico,10.297226351236489,-85.84150407522426,Coffee Shop
540,Playa Tamarindo,10.3008535,-85.84154816522363,Green Papaya,10.29733560892718,-85.84028598009307,Mexican Restaurant
541,Playa Tamarindo,10.3008535,-85.84154816522363,Baula pizza,10.29751319349174,-85.83965059497862,Pizza Place
542,Playa Tamarindo,10.3008535,-85.84154816522363,Sharky's Sports Bar Tamarindo,10.298082082856963,-85.8411883857009,Sports Bar
543,Playa Tamarindo,10.3008535,-85.84154816522363,La Oveja Negra,10.297392490979396,-85.84071757395856,Bed & Breakfast
544,Playa Tamarindo,10.3008535,-85.84154816522363,Tamarindo Diria Restaurant,10.300859494358788,-85.84065787298694,Restaurant
545,Playa Tamarindo,10.3008535,-85.84154816522363,Asian Fusion Bistro,10.299488,-85.840782,Asian Restaurant
546,Playa Tamarindo,10.3008535,-85.84154816522363,The Groovy Box,10.300074431446896,-85.84101356857917,Coffee Shop
547,Playa Tamarindo,10.3008535,-85.84154816522363,Wild Panda,10.29872301920311,-85.84136677650538,Bar
548,Playa Tamarindo,10.3008535,-85.84154816522363,Nogui's Playa Tamarindo,10.29859682446059,-85.84275613272784,Caribbean Restaurant
549,Playa Tamarindo,10.3008535,-85.84154816522363,La Bodega,10.296627,-85.840215,Café
550,Playa Tamarindo,10.3008535,-85.84154816522363,La Oveja Negra Bar,10.297312492437891,-85.84067556905642,Bar
551,Playa Tamarindo,10.3008535,-85.84154816522363,Jardin Del Eden,10.300605247626049,-85.83928829046489,Resort
552,Playa Tamarindo,10.3008535,-85.84154816522363,Pacifico Bar,10.298418489557298,-85.84263352258594,Bar
553,Playa Tamarindo,10.3008535,-85.84154816522363,Falafel Bar,10.297375606413782,-85.84077661032443,Falafel Restaurant
554,Playa Tamarindo,10.3008535,-85.84154816522363,Shrimp Hole,10.297382156289359,-85.84153273272341,Seafood Restaurant
555,Playa Tamarindo,10.3008535,-85.84154816522363,La Palapa,10.299211921079094,-85.8424718940956,Mediterranean Restaurant
556,Playa Tamarindo,10.3008535,-85.84154816522363,Witch's Rock Surf Camp,10.304013545380522,-85.83889826057259,Snack Place
557,Playa Tamarindo,10.3008535,-85.84154816522363,Wok and Roll,10.298283834650109,-85.84129417046654,Asian Restaurant
558,Playa Tamarindo,10.3008535,-85.84154816522363,Venezia Gelati y Café,10.300449871148539,-85.84075514469393,Snack Place
559,Playa Tamarindo,10.3008535,-85.84154816522363,The Ocean Restaurante & Beach Bar,10.299957135839872,-85.84155911683521,Restaurant
560,Playa Tamarindo,10.3008535,-85.84154816522363,PASATIEMPO HOTEL,10.296910935196486,-85.84006291711871,Bed & Breakfast
561,Playa Tamarindo,10.3008535,-85.84154816522363,Mandarina Juice Bar,10.301401410557375,-85.84024882393746,Juice Bar
562,Playa Tamarindo,10.3008535,-85.84154816522363,Bamboo Sushi Club,10.299539662861273,-85.84117206151235,Japanese Restaurant
563,Playa Tamarindo,10.3008535,-85.84154816522363,Subway,10.30115327129126,-85.84015022504975,Sandwich Place
564,Playa Tamarindo,10.3008535,-85.84154816522363,El vaquero,10.303756047746306,-85.83928666599765,Beer Garden
565,Playa Tamarindo,10.3008535,-85.84154816522363,Longboards BBQ,10.298479721378714,-85.84131134098317,BBQ Joint
566,Playa Tamarindo,10.3008535,-85.84154816522363,Hotel In The Shade,10.297460572975167,-85.839460233063,Hotel
567,Playa Tamarindo,10.3008535,-85.84154816522363,La Baula Pizza Bar,10.29749576458575,-85.83974785402297,Pizza Place
568,Playa Tamarindo,10.3008535,-85.84154816522363,Nari,10.300603342673668,-85.84074108223494,Pizza Place
569,Playa Tamarindo,10.3008535,-85.84154816522363,marea alta,10.300428404374921,-85.8406878684195,Seafood Restaurant
570,Playa Tamarindo,10.3008535,-85.84154816522363,El Coconut Restaurant,10.303637375918477,-85.83895653090035,Seafood Restaurant
571,Playa Tamarindo,10.3008535,-85.84154816522363,Selina Hotels Tamarindo,10.29720162167732,-85.84209926294845,Bed & Breakfast
572,Playa Tamarindo,10.3008535,-85.84154816522363,el chiringuito,10.297810950151954,-85.84335502522741,Restaurant
573,Playa Tamarindo,10.3008535,-85.84154816522363,El Garito,10.298001494886424,-85.84084540314959,Bar
574,Playa Tamarindo,10.3008535,-85.84154816522363,Eat At Joe's,10.304024205149522,-85.83888204452946,American Restaurant
575,Playa Tamarindo,10.3008535,-85.84154816522363,Cabana Blanca,10.297448874121107,-85.8429024837976,Italian Restaurant
576,Playa Tamarindo,10.3008535,-85.84154816522363,Hotel El JardÃ­n del Eden Guanacaste,10.30055875229934,-85.8393130601356,Hotel
577,Playa Tamarindo,10.3008535,-85.84154816522363,Vulcano,10.298952033320072,-85.84209623487787,Italian Restaurant
578,Playa Tamarindo,10.3008535,-85.84154816522363,Sprout,10.30390059944704,-85.83864314049623,Taco Place
579,Playa Tamarindo,10.3008535,-85.84154816522363,Restaurante Portofino beach,10.299295904263195,-85.84208571339347,Latin American Restaurant
580,Playa Tamarindo,10.3008535,-85.84154816522363,Gallo Fino,10.301072238878595,-85.84023465437198,Restaurant
581,Playa Tamarindo,10.3008535,-85.84154816522363,Pipos Dog,10.301410524066686,-85.84014794800876,Hot Dog Joint
582,Playa Tamarindo,10.3008535,-85.84154816522363,Super Las Palmeras,10.301782695424103,-85.84022293728707,Shop & Service
583,Playa Tamarindo,10.3008535,-85.84154816522363,Supermarket Las Olas,10.302358218826983,-85.83988298503343,Convenience Store
584,Playa Tamarindo,10.3008535,-85.84154816522363,15 Love,10.302242,-85.838104,Hotel Pool
585,Playa Tamarindo,10.3008535,-85.84154816522363,Pizzeria las baulas,10.29753293666618,-85.83964301741017,Italian Restaurant
586,Playa Tamarindo,10.3008535,-85.84154816522363,Witch's Rock Brewery,10.303668,-85.83883,Restaurant
587,Playa Ventanas,10.348290800000001,-85.86245840000001,Playa Carbón,10.346584962166245,-85.86372429042216,Beach
588,Balnerario Puntarenas,8.51584085,-83.13636745062689,Sol Y Mar,8.519452,-83.1380895527337,Restaurant
589,Balnerario Puntarenas,8.51584085,-83.13636745062689,Cabinas Sol y Mar,8.519858522313317,-83.13804570671184,Bed & Breakfast
590,Playa Agujas,9.721566099999999,-84.6536323,Playa Agujas,9.724390706673601,-84.65139627456665,Beach
591,Playa Agujas,9.721566099999999,-84.6536323,Bar Y Restaurante Agujas,9.723012359234868,-84.65183336596232,Restaurant
592,Playa Agujas,9.721566099999999,-84.6536323,kayak jaco,9.721249986985715,-84.65014750929696,Beach
593,Playa Bahía Drake,8.69184795,-83.66334195206292,Claudio's grill,8.689211,-83.662929,BBQ Joint
594,Playa Bahía Drake,8.69184795,-83.66334195206292,Parque Nacional Corcovado,8.68904137008311,-83.662798095302,Park
595,Playa Bahía Drake,8.69184795,-83.66334195206292,Marisquería Margarita,8.690039431437835,-83.66677100651088,Seafood Restaurant
596,Playa Bahía Drake,8.69184795,-83.66334195206292,Mar Y Bosque,8.689808062381132,-83.66398220506899,Restaurant
597,Playa Bahía Drake,8.69184795,-83.66334195206292,Cabinas Murillo,8.68983,-83.665009,Hotel
598,Playa Bahía Drake,8.69184795,-83.66334195206292,Cabinas Manolo,8.689295820967788,-83.66274616014944,Hotel
599,Playa Bahía Drake,8.69184795,-83.66334195206292,Delicias Bahía Drake,8.68990868863562,-83.66394585115565,Diner
600,Playa Bahía Drake,8.69184795,-83.66334195206292,Las Cotingas Lodge,8.689626334250827,-83.66615820792755,Hotel
601,Playa Ballena,9.11725295,-83.70392194016301,Playa Ballena,9.120186977043275,-83.70580633647063,Beach
602,Playa Blanca,10.0629966,-84.95660013646881,Playa Blanca,10.063205826550737,-84.95711783163836,Beach
603,Playa Blanca,10.0629966,-84.95660013646881,Playa Blanca,10.063169903457505,-84.95664019110134,Beach
604,Playa Boca Vieja,8.51584085,-83.13636745062689,Sol Y Mar,8.519452,-83.1380895527337,Restaurant
605,Playa Boca Vieja,8.51584085,-83.13636745062689,Cabinas Sol y Mar,8.519858522313317,-83.13804570671184,Bed & Breakfast
606,Playa Cabo Blanco,8.51584085,-83.13636745062689,Sol Y Mar,8.519452,-83.1380895527337,Restaurant
607,Playa Cabo Blanco,8.51584085,-83.13636745062689,Cabinas Sol y Mar,8.519858522313317,-83.13804570671184,Bed & Breakfast
608,Playa Cabuya,9.5995055,-85.08516180000001,Panaderia Cabuja,9.60000615276133,-85.0882336276667,Restaurant
609,Playa Cabuya,9.5995055,-85.08516180000001,Super David,9.599286,-85.087041,Convenience Store
610,Playa Cabuya,9.5995055,-85.08516180000001,"Playa Suecos, Cabuya",9.603093780992303,-85.08539471018327,Beach
611,Playa Cabuya,9.5995055,-85.08516180000001,Isla Cabuya,9.602195,-85.08239,Beach
612,Playa Cabuya,9.5995055,-85.08516180000001,El Delfin De La Luna,9.603106,-85.08692,Tapas Restaurant
613,Playa Cocalito,8.695496400000001,-83.67990278700452,Playa Cocalito,8.695045169748981,-83.67968511684799,Beach
614,Playa Cocalito,8.695496400000001,-83.67990278700452,Playa Caletas,8.693686472359683,-83.67916071165503,Beach
615,Playa Cocalito,8.695496400000001,-83.67990278700452,La Paloma,8.695439,-83.676579,Resort
616,Playa Cacao,8.637084199999999,-83.16903590000001,La Playa Beachfront Restaurant Bar & Grill,8.63722,-83.169066,Restaurant
617,Playa Cacao,8.637084199999999,-83.16903590000001,Golfito Marina Village & Resort,8.637671,-83.169167,Port
618,Playa Cacao,8.637084199999999,-83.16903590000001,Pizzeria skylyn,8.640113194287741,-83.16743600179608,Pizza Place
619,Playa Cacao,8.637084199999999,-83.16903590000001,Parque Golfito,8.638152991492195,-83.16567212019869,Park
620,Playa Cacao,8.637084199999999,-83.16903590000001,MegaSuper,8.638113,-83.165555,Big Box Store
621,Playa Cacao,8.637084199999999,-83.16903590000001,Soda Fermary,8.637260481584995,-83.16490793114833,Fast Food Restaurant
622,Playa Cacao,8.637084199999999,-83.16903590000001,Barrio Bella Vista,8.638831624438371,-83.16524291923271,Park
623,Playa Caldera,9.932353,-84.7214484577186,Restaurante Mar Azul,9.930804095334988,-84.71874291443727,Seafood Restaurant
624,Playa Caldera,9.932353,-84.7214484577186,Restaurante Don Lalo,9.931511683682272,-84.71939222830686,Restaurant
625,Playa Caldera,9.932353,-84.7214484577186,Soda Kathia,9.93118021974585,-84.71915761299645,Breakfast Spot
626,Playa Caldera,9.932353,-84.7214484577186,Cabinas Caldera,9.931643478652694,-84.71955882406021,Hotel
627,Playa Caldera,9.932353,-84.7214484577186,Caldera,9.931544399542206,-84.71950269569514,Port
628,Playa Caldera,9.932353,-84.7214484577186,Restaurant Caldera,9.93156660011171,-84.71936342543046,Seafood Restaurant
629,Playa Caldera,9.932353,-84.7214484577186,bus de caldera 🚍,9.931243338220975,-84.71927818224798,Trail
630,Playa Caldera,9.932353,-84.7214484577186,Playa Hermosa,9.930828581339316,-84.71849748052476,Surf Spot
631,Playa Carate,8.440706200000001,-83.4559490829963,Finca Exotica Eco-Lodge,8.442263404940528,-83.45377555767573,Resort
632,Playa Carate,8.440706200000001,-83.4559490829963,Lookout Inn,8.44079,-83.451923,Resort
633,Playa Curú,9.7891539,-84.9243891835749,Refugio de Vida Silvestre Curú,9.787351931442506,-84.92535607378721,Beach
634,Playa Curú,9.7891539,-84.9243891835749,mirador Refugio de vida silvestre Cucú,9.79257204577908,-84.92445109181725,Beach
635,Playa Curú,9.7891539,-84.9243891835749,Playa Quesera,9.789042,-84.919951,Beach
636,Playa de Arco,8.51584085,-83.13636745062689,Sol Y Mar,8.519452,-83.1380895527337,Restaurant
637,Playa de Arco,8.51584085,-83.13636745062689,Cabinas Sol y Mar,8.519858522313317,-83.13804570671184,Bed & Breakfast
638,Playa de Doña Ana,8.51584085,-83.13636745062689,Sol Y Mar,8.519452,-83.1380895527337,Restaurant
639,Playa de Doña Ana,8.51584085,-83.13636745062689,Cabinas Sol y Mar,8.519858522313317,-83.13804570671184,Bed & Breakfast
640,Playa Dominical,9.25093715,-83.86418362924842,Playa Dominical,9.25346327337182,-83.86357143102876,Beach
641,Playa Dominical,9.25093715,-83.86418362924842,Tortilla Flats,9.252802130609112,-83.86597527998615,Latin American Restaurant
642,Playa Dominical,9.25093715,-83.86418362924842,Fuego Brew Company,9.254166031684347,-83.86481488870415,Gastropub
643,Playa Dominical,9.25093715,-83.86418362924842,Restaurante el Coco,9.25200902825383,-83.86448706079989,Restaurant
644,Playa Dominical,9.25093715,-83.86418362924842,Pizza La Casita,9.253681113226534,-83.86588537871125,Pizza Place
645,Playa Dominical,9.25093715,-83.86418362924842,Hotel Diuwak,9.2535171881457,-83.864715068154,Hotel
646,Playa Dominical,9.25093715,-83.86418362924842,Salon El Coco,9.2519328343313,-83.8644367535561,Bar
647,Playa Dominical,9.25093715,-83.86418362924842,San Clemente Bar and Grill,9.255298500598926,-83.86353001727272,Latin American Restaurant
648,Playa Dominical,9.25093715,-83.86418362924842,del Mar Taco Shop and Burritos,9.252093655754994,-83.86391826990133,Mexican Restaurant
649,Playa Dominical,9.25093715,-83.86418362924842,Tropical Sands,9.2519492,-83.8622834,Hotel
650,Playa Dominical,9.25093715,-83.86418362924842,Mini Super el Mercadito,9.25387,-83.864128,Big Box Store
651,Playa Dominicalito,9.23739555,-83.84573132243315,beach house incognito pool,9.238441,-83.846604,Pool
652,Playa Espadilla,9.39243715,-84.15177723780697,Playa Manuel Antonio,9.391847348298,-84.14886468981337,Beach
653,Playa Espadilla,9.39243715,-84.15177723780697,Hotel Verde Mar,9.393899547903825,-84.15132802860866,Hotel
654,Playa Espadilla,9.39243715,-84.15177723780697,Costa Linda,9.392147032346488,-84.14803525242841,Diner
655,Playa Espadilla,9.39243715,-84.15177723780697,Backpackers Paradise Costa Linda,9.392199834286801,-84.14810836314848,Hostel
656,Playa Espadilla,9.39243715,-84.15177723780697,Hotel Villabosque,9.392197151360604,-84.14759750458191,Hotel
657,Playa Espadilla,9.39243715,-84.15177723780697,Vela Bar Hotel,9.392268816208452,-84.14787025745994,Hotel Bar
658,Playa Espadilla,9.39243715,-84.15177723780697,Balu's Beach Bar,9.392770060834636,-84.15158090964532,Food
659,Playa Espadilla,9.39243715,-84.15177723780697,El Sol Restaurant & Sports Bar,9.391126375889447,-84.14912040788636,Restaurant
660,Playa Espadilla,9.39243715,-84.15177723780697,Jungle Beach,9.395288118524537,-84.1516750629453,Hotel
661,Playa Espadilla,9.39243715,-84.15177723780697,Marlin Restaurante,9.391056551064093,-84.14896675015906,Seafood Restaurant
662,Playa Espadilla,9.39243715,-84.15177723780697,Dragonfly Thai,9.390816961444889,-84.14878357532507,Thai Restaurant
663,Playa Espadilla,9.39243715,-84.15177723780697,Las Gemelas,9.390787522067074,-84.14878070105519,Beer Garden
664,Playa Espadilla,9.39243715,-84.15177723780697,Karahe Hotel,9.395013690940509,-84.15433168771983,Hotel
665,Playa Espadilla,9.39243715,-84.15177723780697,"hotel Coco Beach, Ml. Antonio",9.393953857288398,-84.15131542347822,Hotel
666,Playa Espadilla,9.39243715,-84.15177723780697,Restaurante El Nuevo Amancer,9.39078406453127,-84.14871526839319,Restaurant
667,Playa Espadilla,9.39243715,-84.15177723780697,d tapas,9.39091,-84.148799,Tapas Restaurant
668,Playa Espadilla,9.39243715,-84.15177723780697,Smoothies L'Sol,9.391121,-84.149113,Juice Bar
669,Playa Espadilla,9.39243715,-84.15177723780697,Cabinas Playa Espadilla,9.391826825220633,-84.14793208797005,Hotel
670,Playa Espadilla,9.39243715,-84.15177723780697,Sol Frozen Drinks and Ice Cream,9.392228,-84.147719,Ice Cream Shop
671,Playa Espadilla,9.39243715,-84.15177723780697,Cosechas,9.390552468667131,-84.14787025750154,Juice Bar
672,Playa Esterillos,9.52437025,-84.45449198429253,Alma del Pacifico Beach Hotel & Spa,9.524435640925695,-84.45268370383556,Hotel
673,Playa Esterillos,9.52437025,-84.45449198429253,Playa Esterillos Este,9.525671828595122,-84.45260906283066,Beach
674,Playa Esterillos,9.52437025,-84.45449198429253,Hotel El Pelícano,9.523682741533214,-84.45046717826624,Hotel
675,Playa Esterillos,9.52437025,-84.45449198429253,Encantada Beach Cottages,9.524252032171198,-84.45159920657593,Hotel
676,Playa Garza (Boca Brava),8.51584085,-83.13636745062689,Sol Y Mar,8.519452,-83.1380895527337,Restaurant
677,Playa Garza (Boca Brava),8.51584085,-83.13636745062689,Cabinas Sol y Mar,8.519858522313317,-83.13804570671184,Bed & Breakfast
678,Playa Herradura,9.65117975,-84.66005027755614,Los Sueños Marriott Ocean & Golf Resort,9.652982858300627,-84.65976476669306,Resort
679,Playa Herradura,9.65117975,-84.66005027755614,Beach Club For Residents,9.653677751077046,-84.66171194159008,Beach
680,Playa Herradura,9.65117975,-84.66005027755614,Iguana Golf Course,9.654114156225006,-84.65919947014908,Golf Course
681,Playa Herradura,9.65117975,-84.66005027755614,Restaurante La Vista,9.652807840401127,-84.66017331378816,Restaurant
682,Playa Herradura,9.65117975,-84.66005027755614,La Puesta Del Sol,9.648123283557593,-84.65671544970189,Beer Garden
683,Playa Herradura,9.65117975,-84.66005027755614,Bar 8cho,9.652871452673553,-84.66013592279491,Hotel Bar
684,Playa Herradura,9.65117975,-84.66005027755614,Puesta De Sol Bar,9.65286945714636,-84.66010366404747,Bar
685,Playa Herradura,9.65117975,-84.66005027755614,Los Sueños Pool,9.652800559435777,-84.6602057233281,Resort
686,Playa Herradura,9.65117975,-84.66005027755614,Zoe Restaurante,9.652378,-84.659949,Mediterranean Restaurant
687,Playa Herradura,9.65117975,-84.66005027755614,Restaurante Casa Del Cafe,9.652872687726543,-84.65989925214042,Snack Place
